Date,Open,High,Low,Close,Volume
2020-08-13,11.479913541646958,11.654658327351312,11.290753031765972,11.377503395080566,374460000
2020-08-14,11.464010282975181,11.637760465479507,11.37502304020763,11.49781608581543,366436000
2020-08-17,11.78341797703203,12.338721639164778,11.749613132917666,12.266387939453125,621300000
2020-08-18,12.37874242255525,12.424479620147759,12.017074833283205,12.19057559967041,503448000
2020-08-19,12.226120712995726,12.244514205502846,12.028756205783154,12.069025039672852,622624000
2020-08-20,11.906464768964373,12.304175099980277,11.810765098296775,12.071514129638672,921388000
2020-08-21,12.13191156434554,12.73543767305914,12.125448525163229,12.610904693603516,999868000
2020-08-24,12.810008752365281,12.8385946165752,12.435911984887685,12.647444725036621,490564000
2020-08-25,12.558456133077177,12.688209041803288,12.501782219926314,12.677023887634277,289076000
2020-08-26,12.725991685415721,12.79484543135099,12.605187089337212,12.699892044067383,321244000
2020-08-27,12.708346642679762,12.776455107840516,12.494577014962143,12.555974006652832,317604000
2020-08-28,12.602455329358637,13.072747707799321,12.570141076320425,13.07249927520752,537160000
2020-08-31,13.10729583061837,13.497300775546966,12.963126258132377,13.297948837280273,500840000
2020-09-01,13.406855757117219,13.917818175661797,13.363591845452834,13.74600601196289,511316000
2020-09-02,14.623963657510243,14.646839567379729,13.824574955850318,14.26865291595459,874012000
2020-09-03,13.75371449896683,13.809161891775185,12.808869413540275,12.944877624511719,945128000
2020-09-04,12.71438557555537,13.103513279082552,11.641240655235373,12.554011344909668,1463684000
2020-09-08,11.670826550949025,12.481901768077714,11.64074109472669,11.848358154296875,795728000
2020-09-09,12.3327152920004,12.739744895840701,12.16537815920074,12.64600658416748,736200000
2020-09-10,12.918770116551691,12.994357950704119,12.100981305836067,12.244946479797363,698684000
2020-09-11,12.417752852588826,12.583846512984273,11.831202602456209,12.098494529724121,636928000
2020-09-14,13.010020502713123,13.242750033631548,12.562710979011644,12.80240249633789,1201744000
2020-09-15,13.207941722010666,13.226590173176504,12.758146125908663,12.920510292053223,727556000
2020-09-16,12.886941792074117,13.021706504588948,12.445848717637983,12.44659423828125,556384000
2020-09-17,12.066420242616426,12.521438302822826,11.969449429392025,12.395873069763184,792512000
2020-09-18,12.52541200884022,12.563951434578398,11.923695400866444,12.123106956481934,698460000
2020-09-21,11.86029406096583,12.454551820156114,11.839905113708335,12.44933032989502,721044000
2020-09-22,12.506765396916883,12.579369239088551,12.089542285546635,12.569174766540527,646452000
2020-09-23,12.507264838221865,12.657943496885007,12.013708288878673,12.057966232299805,647012000
2020-09-24,12.006744330754543,12.50129577509505,11.948809980000965,12.280997276306152,731240000
2020-09-25,12.37995930307491,12.81359341042278,12.179304208660158,12.803895950317383,588016000
2020-09-28,12.969491127871112,12.980929083477617,12.680816250113036,12.964269638061523,573808000
2020-09-29,12.867295410963091,13.369803678548026,12.863068898267835,13.15398120880127,621460000
2020-09-30,13.086105607065111,13.548582595898237,13.07889511363806,13.45708179473877,689184000
2020-10-01,13.683348208064956,13.688071736035704,13.387710370072455,13.540626525878906,525004000
2020-10-02,13.153238276064698,13.44613964716638,12.980181706832932,12.991371154785156,552496000
2020-10-05,13.164177827694674,13.57021240499254,13.15099937684781,13.568471908569336,479820000
2020-10-06,13.754957214450531,14.065264550133465,13.590852555868134,13.661964416503906,784420000
2020-10-07,13.923782904865428,14.0426346180489,13.788271748799753,13.888226509094238,418084000
2020-10-08,13.998628455737617,14.008077409272373,13.683349068361048,13.763660430908203,378900000
2020-10-09,13.692299667418414,13.749239048406054,13.586626375698904,13.688072204589844,346892000
2020-10-12,13.913589145230178,14.269149327128469,13.8370073024211,14.148805618286133,434744000
2020-10-13,14.218926882877872,14.270644774539951,13.942683949168318,14.170938491821289,344604000
2020-10-14,14.212960363971911,14.26492676780925,13.88425398455588,14.018770217895508,276100000
2020-10-15,13.73581225732956,13.929753875044918,13.693045357210385,13.894198417663574,267224000
2020-10-16,13.96058405122219,14.044874357852594,13.717659097272511,13.736556053161621,242392000
2020-10-19,13.82756066882384,13.90762351790688,13.334003224238439,13.42451000213623,298068000
2020-10-20,13.509794010029397,13.724871025768707,13.433709170027877,13.571457862854004,229212000
2020-10-21,13.551070803924599,13.716667466639537,13.40437110040084,13.451364517211914,219596000
2020-10-22,13.449125399181334,13.53789073143853,13.159952541281239,13.288501739501953,290480000
2020-10-23,13.377018906592749,13.519492082140397,13.219130715639897,13.516508102416992,233484000
2020-10-26,13.354143296213284,13.618451231858877,12.967751138200027,13.06994342803955,336896000
2020-10-27,13.233801206707778,13.369063898523823,13.119922439853289,13.32405948638916,250520000
2020-10-28,13.126387847890996,13.188051710193019,12.540584001520877,12.558485984802246,376520000
2020-10-29,12.768837386000987,13.121165154152697,12.68081757068752,12.953330993652344,320080000
2020-10-30,12.780274436354883,12.86630429338477,12.233258625540165,12.465989112854004,416820000
2020-11-02,12.589068316716522,12.767096951899822,12.32774434236848,12.512486457824707,299652000
2020-11-03,12.639540236084493,13.033888358284065,12.534363980008045,12.9488525390625,272900000
2020-11-04,13.316596395057736,13.752468880075408,13.26463000763654,13.719398498535156,410228000
2020-11-05,14.085653088319836,14.261194749998864,13.915083461408287,14.083166122436523,319028000
2020-11-06,14.033188045302696,14.50958900610018,13.819603973147315,14.48298454284668,383348000
2020-11-09,14.473533988039739,14.611779675899903,13.536894602102251,13.556785583496094,582976000
2020-11-10,13.53266964084014,13.53266964084014,12.55972815670973,12.700709342956543,644068000
2020-11-11,12.982921964723136,13.36210372760183,12.877994174947878,13.345195770263672,404744000
2020-11-12,13.405859374670719,13.691301738758,13.243743750727589,13.383729934692383,365812000
2020-11-13,13.553305579639913,13.594580483530914,12.988387818739444,13.224847793579102,346312000
2020-11-16,13.101022892269615,13.57543482478266,13.084612902797199,13.441913604736328,413776000
2020-11-17,13.478959935350014,13.522472345327744,13.231559991334292,13.349416732788086,312028000
2020-11-18,13.392184564746637,13.531922248694801,13.113455665930692,13.35588264465332,510924000
2020-11-19,13.141056448609183,13.414315378972356,13.028918190667222,13.367321968078613,565936000
2020-11-20,13.380996827726403,13.42127675687941,12.994106718659982,13.01673412322998,341088000
2020-11-23,13.099781223360337,13.309884305156885,12.94487607234443,13.068700790405273,361356000
2020-11-24,13.071186853481274,13.090580823661265,12.815084388554446,12.887439727783203,346500000
2020-11-25,12.961782239367743,13.197495724792077,12.949350257598425,13.162934303283691,259916000
2020-11-27,13.302427107961007,13.334751028195774,13.099036529844811,13.18929386138916,167276000
2020-11-30,13.193022390006243,13.339722070023917,12.901860540365371,13.328781127929688,286952000
2020-12-01,13.41903802202874,13.455339940878662,13.156469666121708,13.317342758178711,296948000
2020-12-02,13.278056936052282,13.599304211301206,13.162437699845077,13.471004486083984,283360000
2020-12-03,13.517764495771466,13.589892631736793,13.260592045398973,13.327247619628906,199520000
2020-12-04,13.379479997427541,13.490408499250023,13.320037037924799,13.488667488098145,202244000
2020-12-07,13.531445119380862,13.66077804492372,13.430715060040114,13.536916732788086,223244000
2020-12-08,13.51527914984112,13.528958658042994,13.213336596873383,13.281485557556152,271920000
2020-12-09,13.232238946348641,13.345156083678086,12.802207321709657,12.864386558532715,401300000
2020-12-10,12.802951488524151,13.00167623711851,12.783550841795494,12.905671119689941,207764000
2020-12-11,12.900698238186449,12.953178094559908,12.757188653902821,12.946462631225586,209264000
2020-12-14,13.020827307185531,13.320033514605955,13.010381243037374,13.24044418334961,270156000
2020-12-15,13.370772848841048,13.394898420852309,13.119072012231975,13.291930198669434,193016000
2020-12-16,13.3536122578648,13.368287035609647,13.144689988892607,13.17453670501709,223116000
2020-12-17,13.29814602797572,13.31083121205672,13.110862615374025,13.272777557373047,231384000
2020-12-18,13.310334366601626,13.336200948982984,13.003418348495277,13.20388412475586,342064000
2020-12-21,13.007645399918461,13.30138000486994,12.900945634831366,13.263823509216309,302332000
2020-12-22,13.25089297888134,13.26880025003233,12.98700409143935,13.210103034973145,185580000
2020-12-23,13.187964500320144,13.206867037891026,12.938253278699113,12.94248104095459,179144000
2020-12-24,12.970337770352513,13.0650990425598,12.872344005635338,12.927061080932617,97884000
2020-12-28,12.995458098210715,12.995458098210715,12.697744316384448,12.833791732788086,212564000
2020-12-29,12.858667572211063,13.005410622844051,12.776341936136811,12.876823425292969,170372000
2020-12-30,12.923579073766286,13.145932243119045,12.830559761023274,13.07828140258789,225396000
2020-12-31,13.069079778670659,13.083505026218697,12.848716190436818,12.987998008728027,192424000
2021-01-04,13.036994722740106,13.582431124501683,12.895971895425573,13.046196937561035,560640000
2021-01-05,13.03251966866756,13.374505491666145,13.01983542997663,13.335954666137695,322760000
2021-01-06,13.15463928774817,13.177023851121177,12.521406527298588,12.549759864807129,580424000
2021-01-07,12.900945853564691,13.30909096314701,12.820362197139659,13.275513648986816,461480000
2021-01-08,13.293920064625954,13.35211916574799,12.975064589250893,13.208609580993652,292528000
2021-01-11,13.349880341033488,13.889347964433247,13.293919414175052,13.551589965820312,518344000
2021-01-12,13.681920173620775,13.683910713956553,13.276512193527163,13.415544509887695,291476000
2021-01-13,13.42076462097778,13.555071983938621,13.316303971194731,13.462300300598145,210028000
2021-01-14,13.505331339457138,13.529954076705605,13.112856179222367,13.1325044631958,283120000
2021-01-15,13.160111360544299,13.256862241952655,12.78255958026351,12.793502807617188,277780000
2021-01-19,12.949448048993759,13.026799227702664,12.778082270234988,12.958402633666992,226188000
2021-01-20,13.044455477389974,13.361569918313185,12.9897384021598,13.297152519226074,258572000
2021-01-21,13.349630731667151,13.927400548792576,13.184980456371806,13.796326637268066,337780000
2021-01-22,13.669478414090953,13.77070654815248,13.557307056966378,13.642119407653809,246820000
2021-01-25,13.711018054558481,13.757528189213795,13.168566485898285,13.58317756652832,251112000
2021-01-26,13.510797782058482,13.574718011567779,13.318788513278982,13.366293907165527,163980000
2021-01-27,13.162099460401164,13.164835741319445,12.728088683861888,12.851452827453613,371272000
2021-01-28,12.92954887671929,13.271286051874542,12.893981971050982,12.984017372131348,228316000
2021-01-29,13.007894722708423,13.26631196684961,12.845234024057874,12.92308235168457,271552000
2021-02-01,12.986256485316742,13.202639933895902,12.836528607721643,13.169063568115234,217204000
2021-02-02,13.329983990357096,13.502344069129984,13.217314493896918,13.487173080444336,220440000
2021-02-03,13.566016436499996,13.860249190894029,13.447130528740699,13.461058616638184,245408000
2021-02-04,13.46155462652012,13.60332319408904,13.269296744638849,13.594120979309082,201340000
2021-02-05,13.654558033830845,13.666745108660233,13.476227305081746,13.521245002746582,169152000
2021-02-08,13.656798344420974,14.399467130873976,13.656798344420974,14.364646911621094,434624000
2021-02-09,14.267147945822208,14.50840365374763,14.149504952867572,14.190046310424805,287560000
2021-02-10,14.389019846164402,14.82850221001609,14.267894829975646,14.688474655151367,485352000
2021-02-11,14.903366783802442,15.19386796154073,14.848400177999755,15.172477722167969,450828000
2021-02-12,14.972759615299346,15.212771494540394,14.699170418654422,14.884465217590332,374756000
2021-02-16,14.98693515502818,15.29360353659292,14.873271342590193,15.251569747924805,321960000
2021-02-17,15.093138598804355,15.145369878254435,14.704145502301538,14.829499244689941,274756000
2021-02-18,14.653406299348754,14.796915880160729,14.500196394226357,14.752893447875977,233868000
2021-02-19,14.947390182953654,15.099107664393724,14.770552807333134,14.849893569946289,271724000
2021-02-22,14.698920325656603,15.055580850463219,14.251478660606724,14.282071113586426,325884000
2021-02-23,14.003011915069953,14.165673573330455,13.320781350681472,14.069419860839844,391780000
2021-02-24,14.050269867109018,14.43229893762585,13.685401378528587,14.424588203430176,448320000
2021-02-25,13.973413810504649,14.300974328312286,13.148420401177352,13.239201545715332,824436000
2021-02-26,13.681918627171427,13.783395375288514,13.292428372327969,13.64411449432373,500932000
2021-03-01,13.803788241965915,13.853531812773983,13.483689896095202,13.770709037780762,353184000
2021-03-02,13.828658834605728,13.84905380194332,13.327245868076808,13.337443351745605,264116000
2021-03-03,13.35734404205113,13.382463937464099,12.733063976194641,12.739033699035645,377592000
2021-03-04,12.735050337073638,12.90840660411172,12.021730309210714,12.30675983428955,573344000
2021-03-05,12.485586839310546,12.485586839310546,11.619305571619883,12.397541046142578,542840000
2021-03-08,12.38610197088301,12.407242680598653,11.507136309244094,11.5337495803833,543112000
2021-03-09,12.072158275042783,12.55632821655255,12.001498194954765,12.460290908813477,521824000
2021-03-10,12.779005688253813,12.917837277415549,12.397840483205071,12.408538818359375,384376000
2021-03-11,12.887982786943063,12.983772381108242,12.673514929162938,12.9312744140625,299916000
2021-03-12,12.58768004946713,12.827028797912275,12.529709519311325,12.794435501098633,243964000
2021-03-15,12.803142092591518,13.143504301301956,12.706109160796741,13.12807846069336,221988000
2021-03-16,13.292537069306986,13.447790141533767,13.0539352931175,13.22760009765625,272128000
2021-03-17,12.977302577062947,13.388822153481435,12.92729317177526,13.277359008789062,243864000
2021-03-18,13.073590340581577,13.120862523869793,12.656098955024245,12.661572456359863,293896000
2021-03-19,12.688941772839797,12.85962068483066,12.552100433738472,12.784233093261719,299208000
2021-03-22,12.850912459188029,13.330354946608361,12.844940676234321,13.123102188110352,297804000
2021-03-23,13.190777367520809,13.28059519177102,12.958893359815724,13.008156776428223,222048000
2021-03-24,13.088270010291474,13.096232071229919,12.576234227742477,12.582453727722168,245840000
2021-03-25,12.439640540443962,12.653859729796126,12.21323006912664,12.475218772888184,295144000
2021-03-26,12.494377029182635,12.794682152334557,12.314244068153682,12.777763366699219,363968000
2021-03-29,12.758856522679663,12.999946887154547,12.639182621038824,12.88624382019043,273520000
2021-03-30,12.780500784061243,12.913112896753688,12.644156781650523,12.810108184814453,200204000
2021-03-31,12.953167891076216,13.405988787015568,12.920325938072057,13.284324645996094,314776000
2021-04-01,13.507254271126333,13.803577899001159,13.446545573751832,13.745607376098633,308276000
2021-04-05,13.801090791161734,13.946888858751477,13.667234391669156,13.920516014099121,255672000
2021-04-06,13.93270468820541,13.98694331314169,13.707538513605108,13.795116424560547,191744000
2021-04-07,13.814276132527263,14.175289010956332,13.645837117597932,14.07576847076416,251284000
2021-04-08,14.184494625705307,14.40219704194107,14.180761787034063,14.24843692779541,244416000
2021-04-09,14.145929352242257,14.339000535339244,14.107116562396575,14.331038475036621,195172000
2021-04-12,14.221319152451406,15.278979704341099,14.07153957274633,15.1361665725708,869324000
2021-04-13,15.158558477798532,15.624815043568274,15.053314813963015,15.604413032531738,676212000
2021-04-14,15.550170363858236,15.645212997529281,15.154573991837399,15.203837394714355,385500000
